Energy(eV)  cross_section(angstrom^2/1e-16cm^2)
0.99952 0.0939745974205183
1.00151 0.09453897430335235
1.00350 0.09510538419995129
1.00549 0.09567380782650328
1.00748 0.09624422539576317
1.00947 0.09681661662691235
1.01146 0.09739096075577991
1.01345 0.0979672365453894
1.01544 0.09854542229684406
1.01742 0.09912549586051844
1.01941 0.09970743464756301
1.02140 0.10029121564168868
1.02339 0.10087681541123587
1.02538 0.10146421012150074
1.02737 0.1020533755473196
1.02936 0.10264428708587855
1.03135 0.1032369197697491
1.03334 0.10383124828013625
1.03533 0.10442724696030434
1.03731 0.10502488982919013
1.03930 0.10562415059517848
1.04129 0.10622500267001772
1.04328 0.10682741918286667
1.04527 0.10743137299446968
1.04726 0.10803683671141215
1.04925 0.10864378270047512
1.05124 0.10925218310306281
1.05323 0.10986200984967048
1.05522 0.11047323467439675
1.05721 0.11108582912949387
1.05919 0.11169976459990348
1.06118 0.11231501231780613
1.06317 0.11293154337714212
1.06516 0.11354932874809323
1.06715 0.11416833929152664
1.06914 0.11478854577336695
1.07113 0.11540991887889487
1.07312 0.11603242922695611
1.07511 0.11665604738405769
1.07710 0.1172807438783669
1.07908 0.1179064892135656
1.08107 0.11853325388256591
1.08306 0.11916100838107808
1.08505 0.11978972322101293
1.08704 0.12041936894370582
1.08903 0.12104991613296213
1.09102 0.12168133542789382
1.09301 0.12231359753556738
1.09500 0.12294667324342387
1.09699 0.1235805334314812
1.09897 0.1242151490842984
1.10096 0.12485049130271228
1.10295 0.12548653131531246
1.10494 0.12612324048966578
1.10693 0.12676059034328646
1.10892 0.12739855255433064
1.11091 0.12803709897201768
1.11290 0.12867620162678436
1.11489 0.12931583274013483
1.11688 0.1299559647342303
1.11887 0.13059657024116406
1.12085 0.1312376221119546
1.12284 0.13187909342523568
1.12483 0.13252095749565088
1.12682 0.13316318788194378
1.12881 0.13380575839474507
1.13080 0.13444864310404953
1.13279 0.1350918163463976
1.13478 0.1357352527317426
1.13677 0.13637892715001596
1.13876 0.1370228147773788
1.14074 0.1376668910821817
1.14273 0.13831113183061128
1.14472 0.13895551309203344
1.14671 0.13960001124403573
1.14870 0.14024460297718197
1.15069 0.14088926529945336
1.15268 0.14153397554040553
1.15467 0.14217871135503682
1.15666 0.14282345072735972
1.15865 0.1434681719736977
1.16064 0.14411285374569718
1.16262 0.14475747503305975
1.16461 0.1454020151660078
1.16660 0.14604645381748294
1.16859 0.1466907710050734
1.17058 0.14733494709268785
1.17257 0.147978962791979
1.17456 0.14862279916351154
1.17655 0.14926643761769115
1.17854 0.14990985991545397
1.18053 0.15055304816872359
1.18251 0.15119598484064037
1.18450 0.15183865274557537
1.18649 0.15248103504891594
1.18848 0.1531231152666555
1.19047 0.15376487726476906
1.19246 0.15440630525839943
1.19445 0.15504738381084227
1.19644 0.15568809783235246
1.19843 0.15632843257877074
1.20042 0.1569683736499697
1.20241 0.15760790698813365
1.20439 0.15824701887588735
1.20638 0.15888569593425517
1.20837 0.1595239251204769
1.21036 0.16016169372567768
1.21235 0.16079898937240478
1.21434 0.161435800012023
1.21633 0.16207211392199705
1.21832 0.16270791970304174
1.22031 0.16334320627616145
1.22230 0.1639779628795822
1.22428 0.16461217906558237
1.22627 0.16524584469721745
1.22826 0.1658789499449609
1.23025 0.16651148528325277
1.23224 0.16714344148696963
1.23423 0.16777480962781083
1.23622 0.16840558107062703
1.23821 0.16903574746966554
1.24020 0.16966530076476471
1.24219 0.1702942331774908
1.24417 0.17092253720721032
1.24616 0.17155020562713566
1.24815 0.1721772314803067
1.25014 0.17280360807554648
1.25213 0.17342932898337146
1.25412 0.17405438803188428
1.25611 0.17467877930262446
1.25810 0.17530249712641058
1.26009 0.17592553607914715
1.26208 0.17654789097763202
1.26407 0.1771695568753426
1.26605 0.1777905290582134
1.26804 0.17841080304040693
1.27003 0.17903037456009213
1.27202 0.17964923957521176
1.27401 0.18026739425925387
1.27600 0.18088483499704647
1.27799 0.1815015583805338
1.27998 0.18211756120459072
1.28197 0.18273284046283866
1.28396 0.18334739334347402
1.28594 0.18396121722512845
1.28793 0.18457430967274335
1.28992 0.1851866684334689
1.29191 0.1857982914325781
1.29390 0.18640917676943372
1.29589 0.1870193227134609
1.29788 0.18762872770015532
1.29987 0.18823739032713407
1.30186 0.188845309350209
1.30385 0.18945248367950276
1.30584 0.19005891237559816
1.30782 0.1906645946457272
1.30981 0.1912695298399952
1.31180 0.1918737174476595
1.31379 0.19247715709342825
1.31578 0.19307984853381713
1.31777 0.19368179165354665
1.31976 0.19428298646198142
1.32175 0.1948834330896156
1.32374 0.19548313178460108
1.32573 0.19608208290932802
1.32771 0.1966802869370493
1.32970 0.19727774444854682
1.33169 0.1978744561288571
1.33368 0.1984704227640358
1.33567 0.19906564523797307
1.33766 0.19966012452926016
1.33965 0.20025386170810258
1.34164 0.20084685793328366
1.34363 0.2014391144491805
1.34562 0.20203063258281923
1.34760 0.20262141374099457
1.34959 0.20321145940742702
1.35158 0.20380077113997672
1.35357 0.20438935056789914
1.35556 0.20497719938916367
1.35755 0.20556431936780417
1.35954 0.2061507123313361
1.36153 0.20673638016820567
1.36352 0.2073213248253031
1.36551 0.20790554830551333
1.36750 0.20848905266532072
1.36948 0.20907184001246057
1.37147 0.20965391250361357
1.37346 0.2102352723421587
1.37545 0.21081592177595926
1.37744 0.21139586309520433
1.37943 0.2119750986302953
1.38142 0.21255363074977215
1.38341 0.21313146185829604
1.38540 0.2137085943946655
1.38739 0.21428503082988015
1.38937 0.214860773665254
1.39136 0.21543582543056447
1.39335 0.21601018868224794
1.39534 0.21658386600163704
1.39733 0.21715685999324003
1.39932 0.21772917328305938
1.40131 0.2183008085169553
1.40330 0.2188717683590429
1.40529 0.21944205549013945
1.40728 0.22001167260623217
1.40927 0.22058062241701193
1.41125 0.22114890764441586
1.41324 0.22171653102122704
1.41523 0.22228349528970578
1.41722 0.22284980320025058
1.41921 0.22341545751010503
1.42120 0.22398046098209223
1.42319 0.22454481638338739
1.42518 0.22510852648432217
1.42717 0.2256715940572295
1.42916 0.2262340218752982
1.43114 0.2267958127114983
1.43313 0.2273569693375019
1.43512 0.2279174945226533
1.43711 0.22847739103296974
1.43910 0.2290366616301593
1.44109 0.2295953090706851
1.44308 0.2301533361048482
1.44507 0.23071074547589568
1.44706 0.23126753991917046
1.44905 0.23182372216127164
1.45104 0.23237929491925005
1.45302 0.23293426089983676
1.45501 0.23348862279867916
1.45700 0.23404238329961582
1.45899 0.2345955450739766
1.46098 0.23514811077989758
1.46297 0.2357000830616662
1.46496 0.23625146454908577
1.46695 0.23680225785687173
1.46894 0.2373524655840519
1.47093 0.23790209031340623
1.47291 0.23845113461091888
1.47490 0.23899960102525483
1.47689 0.239547492087246
1.47888 0.24009481030941615
1.48087 0.2406415581855063
1.48286 0.24118773819003364
1.48485 0.2417333527778519
1.48684 0.24227840438375053
1.48883 0.24282289542205557
1.49082 0.24336682828625275
1.49280 0.24391020534862834
1.49479 0.24445302895992263
1.49678 0.2449953014490063
1.49877 0.24553702512256473
1.50076 0.24607820226479804
1.50275 0.24661883513714478
1.50474 0.24715892597800881
1.50673 0.2476984770025066
1.50872 0.24823749040222506
1.51071 0.24877596834499657
1.51270 0.24931391297467922
1.51468 0.24985132641096436
1.51667 0.25038821074917395
1.51866 0.2509245680600979
1.52065 0.2514604003898133
1.52264 0.2519957097595425
1.52463 0.25253049816549794
1.52662 0.25306476757875923
1.52861 0.2535985199451446
1.53060 0.2541317571850985
1.53259 0.2546644811935914
1.53457 0.255196693840028
1.53656 0.25572839696815675
1.53855 0.25625959239600477
1.54054 0.25679028191580455
1.54253 0.2573204672939383
1.54452 0.257850150270891
1.54651 0.258379332561206
1.54850 0.25890801585345663
1.55049 0.2594362018102143
1.55248 0.2599638920680337
1.55447 0.26049108823744466
1.55645 0.2610177919029382
1.55844 0.2615440046229795
1.56043 0.2620697279300089
1.56242 0.26259496333046106
1.56441 0.2631197123047839
1.56640 0.2636439763074689
1.56839 0.26416775676707843
1.57038 0.26469105508628626
1.57237 0.26521387264192264
1.57436 0.26573621078502263
1.57634 0.26625807084087566
1.57833 0.2667794541090896
1.58032 0.26730036186364786
1.58231 0.2678207953529807
1.58430 0.2683407558000369
1.58629 0.2688602444023594
1.58828 0.26937926233216003
1.59027 0.2698978107364118
1.59226 0.27041589073693145
1.59425 0.2709335034304711
1.59623 0.2714506498888122
1.59822 0.271967331158865
1.60021 0.27248354826277005
1.60220 0.2729993021979986
1.60419 0.27351459393746375
1.60618 0.2740294244296272
1.60817 0.2745437945986151
1.61016 0.2750577053443313
1.61215 0.27557115754257483
1.61414 0.2760841520451599
1.61613 0.2765966896800406
1.61811 0.2771087712514334
1.62010 0.27762039753994244
1.62209 0.2781315693026912
1.62408 0.27864228727345364
1.62607 0.2791525521627811
1.62806 0.27966236465814404
1.63005 0.2801717254240594
1.63204 0.2806806351022363
1.63403 0.28118909431171113
1.63602 0.2816971036489816
1.63800 0.2822046636881616
1.63999 0.2827117749811111
1.64198 0.2832184380575877
1.64397 0.28372465342538894
1.64596 0.28423042157049966
1.64795 0.28473574295723664
1.64994 0.28524061802839784
1.65193 0.2857450472054135
1.65392 0.28624903088849196
1.65591 0.2867525694567727
1.65790 0.287255663268476
1.65988 0.2877583126610554
1.66187 0.28826051795134694
1.66386 0.28876227943572896
1.66585 0.2892635973902677
1.66784 0.28976447207087386
1.66983 0.29026490371345665
1.67182 0.29076489253407906
1.67381 0.29126443872911256
1.67580 0.2917635424753873
1.67779 0.292262203930354
1.67977 0.29276042323223417
1.68176 0.29325820050017726
1.68375 0.29375553583441644
1.68574 0.29425242931642354
1.68773 0.2947488810090637
1.68972 0.29524489095675177
1.69171 0.2957404591856101
1.69370 0.29623558570361597
1.69569 0.2967302705007687
1.69768 0.29722451354923357
1.69966 0.2977183148035029
1.70165 0.29821167420055034
1.70364 0.2987045916599812
1.70563 0.29919706708419364
1.70762 0.29968910035852653
1.70961 0.30018069135141734
1.71160 0.30067183991454977
1.71359 0.3011625458830145
1.71558 0.3016528090754589
1.71757 0.3021426292942324
1.71956 0.3026320063255502
1.72154 0.30312093993963785
1.72353 0.3036094298908827
1.72552 0.3040974759179851
1.72751 0.30458507774411
1.72950 0.30507223507703435
1.73149 0.3055589476092984
1.73348 0.3060452150183523
1.73547 0.306531036966704
1.73746 0.3070164131020725
1.73945 0.3075013430575266
1.74143 0.3079858264516387
1.74342 0.3084698628886215
1.74541 0.30895345195848667
1.74740 0.30943659323717737
1.74939 0.309919286286718
1.75138 0.31040153065535836
1.75337 0.31088332587771506
1.75536 0.3113646714749128
1.75735 0.31184556695472804
1.75934 0.31232601181172737
1.76133 0.3128060055274141
1.76331 0.31328554757035815
1.76530 0.3137646373963441
1.76729 0.3142432744485039
1.76928 0.31472145815745894
1.77127 0.31519918794145396
1.77326 0.3156764632064927
1.77525 0.3161532833464759
1.77724 0.31662964774333746
1.77923 0.3171055557671731
1.78122 0.3175810067763802
1.78320 0.31805600011778784
1.78519 0.31853053512678814
1.78718 0.319004611127467
1.78917 0.3194782274327419
1.79116 0.3199513833444799
1.79315 0.320424078153639
1.79514 0.32089631114038825
1.79713 0.3213680815742385
1.79912 0.32183938871417167
1.80111 0.32231023180876484
1.80310 0.3227806100963149
1.80508 0.32325052280496613
1.80707 0.3237199691528338
1.80906 0.32418894834812595
1.81105 0.3246574595892685
1.81304 0.32512550206502644
1.81503 0.3255930749546254
1.81702 0.3260601774278709
1.81901 0.32652680864527134
1.82100 0.3269929677581539
1.82299 0.3274586539087856
1.82497 0.3279238662304891
1.82696 0.3283886038477623
1.82895 0.3288528658763915
1.83094 0.32931665142357053
1.83293 0.3297799595880121
1.83492 0.3302427894600643
1.83691 0.3307051401218261
1.83890 0.3311670106472538
1.84089 0.33162840010227956
1.84288 0.3320893075449217
1.84486 0.3325497320253901
1.84685 0.3330096725862047
1.84884 0.3334691282622975
1.85083 0.3339280980811247
1.85282 0.3343865810627764
1.85481 0.33484457622007757
1.85680 0.33530208255870125
1.85879 0.3357590990772723
1.86078 0.3362156247674711
1.86277 0.33667165861413884
1.86476 0.33712719959538273
1.86674 0.3375822466826794
1.86873 0.338036798840973
1.87072 0.33849085502878345
1.87271 0.3389444141983038
1.87470 0.3393974752955013
1.87669 0.3398500372602187
1.87868 0.34030209902627057
1.88067 0.3407536595215468
1.88266 0.34120471766810606
1.88465 0.341655272382274
1.88663 0.34210532257474363
1.88862 0.34255486715066424
1.89061 0.34300390500974565
1.89260 0.3434524350463452
1.89459 0.3439004561495686
1.89658 0.344347967203357
1.89857 0.34479496708658447
1.90056 0.3452414546731496
1.90255 0.3456874288320675
1.90454 0.3461328884275573
1.90653 0.3465778323191377
1.90851 0.3470222593617161
1.91050 0.3474661684056732
1.91249 0.3479095582969587
1.91448 0.34835242787717297
1.91647 0.34879477598366165
1.91846 0.3492366014495935
1.92045 0.3496779031040576
1.92244 0.3501186797721386
1.92443 0.3505589302750112
1.92642 0.3509986534300181
1.92840 0.3514378480507589
1.93039 0.35187651294716854
1.93238 0.3523146469256085
1.93437 0.35275224878893935
1.93636 0.3531893173366086
1.93835 0.3536258513647343
1.94034 0.3540618496661799
1.94233 0.35449731103063775
1.94432 0.35493223424470927
1.94631 0.3553666180919836
1.94829 0.35580046135311516
1.95028 0.3562337628059046
1.95227 0.3566665212253729
1.95426 0.3570987353838428
1.95625 0.3575304040510127
1.95824 0.35796152599403097
1.96023 0.3583920999775762
1.96222 0.35882212476393033
1.96421 0.3592515991130524
1.96620 0.3596805217826518
1.96819 0.3601088915282665
1.97017 0.3605367071033301
1.97216 0.3609639672592497
1.97415 0.36139067074547704
1.97614 0.36181681630957485
1.97813 0.3622424026972955
1.98012 0.36266742865264984
1.98211 0.36309189291797295
1.98410 0.3635157942339992
1.98609 0.3639391313399303
1.98808 0.3643619029735016
1.99006 0.3647841078710537
1.99205 0.3652057447675998
1.99404 0.36562681239689115
1.99603 0.3660473094914866
1.99802 0.3664672347828193
2.00001 0.3668865870012586
2.00200 0.3673053648761814
2.00399 0.36772356713603505
2.00598 0.3681411925084023
2.00797 0.3685582397200628
2.00996 0.36897470749706457
2.01194 0.36939059456478
2.01393 0.3698058996479716
2.01592 0.37022062147085716
2.01791 0.37063475875716784
2.01990 0.3710483102302122
2.02189 0.37146127461294043
2.02388 0.3718736506279981
2.02587 0.3722854369977967
2.02786 0.3726966324445642
2.02985 0.37310723569041
2.03183 0.3735172454573844
2.03382 0.37392666046753725
2.03581 0.37433547944297635
2.03780 0.3747437011059234
2.03979 0.3751513241787747
2.04178 0.37555834738416066
2.04377 0.37596476944499685
2.04576 0.37637058908454496
2.04775 0.37677580502646824
2.04974 0.3771804159948881
2.05173 0.377584420714438
2.05371 0.3779878179103202
2.05570 0.3783906063083588
2.05769 0.37879278463505617
2.05968 0.37919435161764725
2.06167 0.3795953059841499
2.06366 0.3799956464634221
2.06565 0.380395371785214
2.06764 0.38079448068021726
2.06963 0.3811929718801239
2.07162 0.38159084411767163
2.07360 0.381988096126698
2.07559 0.38238472664219203
2.07758 0.3827807344003474
2.07957 0.3831761181386063
2.08156 0.38357087659571715
2.08355 0.38396500851177645
2.08554 0.38435851262828846
2.08753 0.3847513876882055
2.08952 0.3851436324359796
2.09151 0.3855352456176117
2.09349 0.3859262259806992
2.09548 0.38631657227448574
2.09747 0.38670628324990364
2.09946 0.3870953576596273
2.10145 0.38748379425811563
2.10344 0.3878715918016597
2.10543 0.38825874904843055
2.10742 0.38864526475852235
2.10941 0.38903113769399783
2.11140 0.3894163666189398
2.11339 0.3898009502994865
2.11537 0.3901848875038815
2.11736 0.39056817700251945
2.11935 0.39095081756798716
2.12134 0.3913328079751072
2.12333 0.3917141470009818
2.12532 0.3920948334250356
2.12731 0.3924748660290644
2.12930 0.39285424359726523
2.13129 0.39323296491628723
2.13328 0.3936110287752748
2.13526 0.39398843396590194
2.13725 0.39436517928242015
2.13924 0.3947412635216965
2.14123 0.39511668548325185
2.14322 0.39549144396930735
2.14521 0.395865537784818
2.14720 0.39623896573751943
2.14919 0.39661172663795957
2.15118 0.3969838192995418
2.15317 0.3973552425385663
2.15516 0.39772599517426355
2.15714 0.3980960760288367
2.15913 0.398465483927497
2.16112 0.39883421769850286
2.16311 0.39920227617319853
2.16510 0.39956965818604695
2.16709 0.3999363625746732
2.16908 0.4003023881798942
2.17107 0.4006677338457625
2.17306 0.4010323984195919
2.17505 0.4013963807520072
2.17703 0.40175967969696685
2.17902 0.4021222941118073
2.18101 0.40248422285727187
2.18300 0.40284546479754785
2.18499 0.40320601880030427
2.18698 0.403565883736719
2.18897 0.4039250584815197
2.19096 0.40428354191301347
2.19295 0.40464133291312127
2.19494 0.4049984303674105
2.19692 0.4053548331651309
2.19891 0.40571054019924135
2.20090 0.4060655503664495
2.20289 0.4064198625672356
2.20488 0.40677347570589445
2.20687 0.4071263886905573
2.20886 0.4074786004332272
2.21085 0.4078301098498139
2.21284 0.40818091586015753
2.21483 0.4085310173880643
2.21682 0.40888041336133635
2.21880 0.4092291027117987
2.22079 0.4095770843753316
2.22278 0.40992435729190063
2.22477 0.4102709204055844
2.22676 0.4106167726646055
2.22875 0.4109619130213569
2.23074 0.41130634043243286
2.23273 0.41165005385865605
2.23472 0.4119930522651048
2.23671 0.41233533462114563
2.23869 0.41267689990045414
2.24068 0.4130177470810465
2.24267 0.41335787514530625
2.24466 0.4136972830800126
2.24665 0.414035969876361
2.24864 0.41437393452999793
2.25063 0.41471117604104163
2.25262 0.41504769341410974
2.25461 0.4153834856583451
2.25660 0.4157185517874399
2.25859 0.41605289081966407
2.26057 0.41638650177788644
2.26256 0.4167193836896023
2.26455 0.4170515355869587
2.26654 0.4173829565067742
2.26853 0.41771364549056744
2.27052 0.4180436015845817
2.27251 0.4183728238398031
2.27450 0.4187013113119895
2.27649 0.4190290630616912
2.27848 0.41935607815427456
2.28046 0.4196823556599449
2.28245 0.4200078946537672
2.28444 0.42033269421569114
2.28643 0.42065675343057307
2.28842 0.42098007138819477
2.29041 0.42130264718328836
2.29240 0.42162447991555574
2.29439 0.42194556868969124
2.29638 0.4222659126154018
2.29837 0.4225855108074283
2.30036 0.42290436238556256
2.30234 0.4232224664746763
2.30433 0.4235398222047297
2.30632 0.4238564287108044
2.30831 0.4241722851331081
2.31030 0.424487390617007
2.31229 0.4248017443130401
2.31428 0.4251153453769361
2.31627 0.42542819296963497
2.31826 0.4257402862573083
2.32025 0.42605162441137084
2.32223 0.4263622066085073
2.32422 0.42667203203068427
2.32621 0.4269810998651689
2.32820 0.4272894093045498
2.33019 0.4275969595467504
2.33218 0.42790374979504975
2.33417 0.4282097792580938
2.33616 0.4285150471499201
2.33815 0.42881955268996647
2.34014 0.42912329510309255
2.34212 0.4294262736195938
2.34411 0.4297284874752179
2.34610 0.43002993591118016
2.34809 0.43033061817418056
2.35008 0.4306305335164145
2.35207 0.4309296811955925
2.35406 0.4312280604749563
2.35605 0.43152567062328734
2.35804 0.43182251091492635
2.36003 0.43211858062978536
2.36202 0.4324138790533628
2.36400 0.4327084054767581
2.36599 0.4330021591966827
2.36798 0.43329513951547627
2.36997 0.43358734574111885
2.37196 0.43387877718724294
2.37395 0.43416943317314854
2.37594 0.4344593130238157
2.37793 0.43474841606991266
2.37992 0.43503674164781586
2.38191 0.4353242890996148
2.38389 0.43561105777312836
2.38588 0.43589704702191573
2.38787 0.4361822562052844
2.38986 0.4364666846883081
2.39185 0.4367503318418326
2.39384 0.4370331970424888
2.39583 0.4373152796727016
2.39782 0.4375965791207048
2.39981 0.43787709478054615
2.40180 0.43815682605210216
2.40379 0.4384357723410851
2.40577 0.4387139330590519
2.40776 0.4389913076234207
2.40975 0.4392678954574691
2.41174 0.4395436959903551
2.41373 0.4398187086571184
2.41572 0.44009293289868984
2.41771 0.4403663681619058
2.41970 0.4406390138995098
2.42169 0.44091086957016495
2.42368 0.4411819346384611
2.42566 0.44145220857492357
2.42765 0.4417216908560194
2.42964 0.44199038096416554
2.43163 0.44225827838773635
2.43362 0.4425253826210733
2.43561 0.4427916931644866
2.43760 0.4430572095242683
2.43959 0.44332193121269353
2.44158 0.44358585774803133
2.44357 0.4438489886545484
2.44555 0.4441113234625183
2.44754 0.4443728617082207
2.44953 0.44463360293395626
2.45152 0.44489354668804815
2.45351 0.4451526925248432
2.45550 0.44541104000472537
2.45749 0.4456685886941148
2.45948 0.44592533816547625
2.46147 0.4461812879973213
2.46346 0.44643643777421493
2.46545 0.44669078708677995
2.46743 0.4469443355317004
2.46942 0.44719708271172354
2.47141 0.44744902823567057
2.47340 0.4477001717184326
2.47539 0.4479505127809791
2.47738 0.4482000510503598
2.47937 0.44844878615970946
2.48136 0.44869671774824543
2.48335 0.44894384546128135
2.48534 0.4491901689502184
2.48732 0.44943568787255594
2.48931 0.449680401891888
2.49130 0.4499243106779122
2.49329 0.450167413906426
2.49528 0.4504097112593321
2.49727 0.4506512024246369
2.49926 0.45089188709645833
2.50125 0.45113176497502105
2.50324 0.4513708357666597
2.50523 0.45160909918382053
2.50722 0.45184655494506515
2.50920 0.4520832027750642
2.51119 0.45231904240460635
2.51318 0.45255407357059313
2.51517 0.4527882960160407
2.51716 0.45302170949008297
2.51915 0.45325431374796654
2.52114 0.4534861085510543
2.52313 0.4537170936668244
2.52512 0.4539472688688696
2.52711 0.4541766339368963
