Energy(eV)  cross_section(angstrom^2/1e-16cm^2)
32.12444 0.011935845833315285
32.13384 0.011952813582451899
32.14324 0.011969796585018183
32.15264 0.011986794807139012
32.16204 0.012003808214982639
32.17144 0.01202083677476049
32.18084 0.012037880452727249
32.19024 0.012054939215180712
32.19964 0.01207201302846208
32.20904 0.012089101858955245
32.21844 0.012106205673087464
32.22784 0.012123324437328805
32.23724 0.012140458118192378
32.24664 0.012157606682234276
32.25605 0.012174770096053123
32.26545 0.012191948326290579
32.27485 0.012209141339630924
32.28425 0.012226349102801525
32.29365 0.01224357158257171
32.30305 0.012260808745754087
32.31245 0.012278060559203321
32.32185 0.012295326989816988
32.33125 0.012312608004534705
32.34065 0.012329903570338844
32.35005 0.012347213654254072
32.35945 0.012364538223347118
32.36885 0.012381877244727417
32.37825 0.012399230685546209
32.38765 0.012416598512997146
32.39705 0.012433980694315902
32.40645 0.012451377196780352
32.41585 0.012468787987710261
32.42525 0.012486213034467264
32.43465 0.012503652304455494
32.44405 0.012521105765120178
32.45345 0.012538573383948943
32.46285 0.012556055128471051
32.47225 0.012573550966257471
32.48165 0.012591060864920978
32.49105 0.012608584792115764
32.50045 0.012626122715537988
32.50985 0.012643674602925032
32.51925 0.012661240422055898
32.52865 0.012678820140751125
32.53805 0.012696413726872809
32.54745 0.01271402114832384
32.55685 0.012731642373049122
32.56625 0.01274927736903441
32.57565 0.012766926104306933
32.58505 0.012784588546934825
32.59445 0.012802264665027627
32.60385 0.012819954426735893
32.61325 0.012837657800251145
32.62265 0.012855374753806057
32.63205 0.012873105255673966
32.64145 0.012890849274169466
32.65085 0.012908606777647685
32.66025 0.012926377734505017
32.66965 0.012944162113178165
32.67905 0.012961959882144602
32.68845 0.012979771009923025
32.69785 0.01299759546507187
32.70725 0.013015433216191065
32.71665 0.013033284231920319
32.72605 0.013051148480940562
32.73545 0.013069025931972435
32.74485 0.013086916553777425
32.75426 0.013104820315157339
32.76366 0.013122737184954228
32.77306 0.01314066713205061
32.78246 0.01315861012536867
32.79186 0.013176566133871529
32.80126 0.013194535126561845
32.81066 0.013212517072482595
32.82006 0.013230511940716885
32.82946 0.01324851970038773
32.83886 0.013266540320658006
32.84826 0.013284573770730636
32.85766 0.013302620019848447
32.86706 0.013320679037293701
32.87646 0.013338750792388913
32.88586 0.013356835254496243
32.89526 0.01337493239301725
32.90466 0.013393042177393481
32.91406 0.013411164577105738
32.92346 0.013429299561674829
32.93286 0.013447447100660587
32.94226 0.013465607163662402
32.95166 0.01348377972031953
32.96106 0.013501964740310046
32.97046 0.013520162193351707
32.97986 0.013538372049201188
32.98926 0.013556594277655144
32.99866 0.013574828848548342
33.00806 0.013593075731755578
33.01746 0.013611334897190677
33.02686 0.013629606314805993
33.03626 0.013647889954593434
33.04566 0.013666185786583686
33.05506 0.013684493780846347
33.06446 0.013702813907489949
33.07386 0.013721146136662029
33.08326 0.013739490438548604
33.09266 0.013757846783374621
33.10206 0.013776215141403862
33.11146 0.01379459548293847
33.12086 0.013812987778319604
33.13026 0.013831391997926861
33.13966 0.01384980811217818
33.14906 0.013868236091530409
33.15846 0.013886675906478444
33.16786 0.013905127527555829
33.17726 0.013923590925334482
33.18666 0.013942066070424601
33.19606 0.013960552933474613
33.20546 0.0139790514851714
33.21486 0.013997561696239696
33.22426 0.0140160835374427
33.23366 0.014034616979581737
33.24306 0.014053161993495985
33.25247 0.014071718550062737
33.26187 0.014090286620197465
33.27127 0.014108866174853343
33.28067 0.014127457185021421
33.29007 0.014146059621731006
33.29947 0.014164673456048793
33.30887 0.014183298659079531
33.31827 0.014201935201965466
33.32767 0.01422058305588662
33.33707 0.014239242192060877
33.34647 0.014257912581743476
33.35587 0.014276594196227385
33.36527 0.014295287006843084
33.37467 0.014313990984958237
33.38407 0.014332706101978478
33.39347 0.01435143232934639
33.40287 0.01437016963854216
33.41227 0.014388918001083325
33.42167 0.014407677388524389
33.43107 0.014426447772457343
33.44047 0.014445229124511507
33.44987 0.014464021416352954
33.45927 0.014482824619685253
33.46867 0.0145016387062489
33.47807 0.014520463647821266
33.48747 0.014539299416216884
33.49687 0.014558145983287132
33.50627 0.014577003320920323
33.51567 0.014595871401041896
33.52507 0.014614750195613613
33.53447 0.014633639676634516
33.54387 0.01465253981613991
33.55327 0.014671450586202126
33.56267 0.014690371958930085
33.57207 0.014709303906469432
33.58147 0.014728246401002001
33.59087 0.014747199414746618
33.60027 0.01476616291995831
33.60967 0.01478513688892876
33.61907 0.014804121293985801
33.62847 0.014823116107493992
33.63787 0.014842121301854031
33.64727 0.01486113684950267
33.65667 0.014880162722913405
33.66607 0.014899198894595532
33.67547 0.01491824533709487
33.68487 0.014937302022992998
33.69427 0.014956368924907967
33.70367 0.01497544601549344
33.71307 0.014994533267439452
33.72247 0.015013630653471893
33.73187 0.015032738146352696
33.74127 0.015051855718879313
33.75068 0.01507098334388566
33.76008 0.015090120994240695
33.76948 0.015109268642849887
33.77888 0.015128426262653916
33.78828 0.015147593826629549
33.79768 0.01516677130778886
33.80708 0.015185958679179608
33.81648 0.015205155913885294
33.82588 0.01522436298502494
33.83528 0.01524357986575288
33.84468 0.01526280652925902
33.85408 0.01528204294876868
33.86348 0.01530128909754245
33.87288 0.015320544948876455
33.88228 0.015339810476102014
33.89168 0.01535908565258556
33.90108 0.015378370451728976
33.91048 0.015397664846969233
33.91988 0.01541696881177843
33.92928 0.015436282319663878
33.93868 0.015455605344167638
33.94808 0.015474937858867131
33.95748 0.01549427983737471
33.96688 0.015513631253337505
33.97628 0.015532992080437558
33.98568 0.015552362292392093
33.99508 0.015571741862952815
34.00448 0.015591130765906302
34.01388 0.015610528975073973
34.02328 0.01562993646431199
34.03268 0.01564935320751107
34.04208 0.015668779178596624
34.05148 0.01568821435152853
34.06088 0.01570765870030152
34.07028 0.01572711219894462
34.07968 0.015746574821521434
34.08908 0.01576604654212969
34.09848 0.015785527334902252
34.10788 0.015805017174005537
34.11728 0.015824516033640837
34.12668 0.015844023888043637
34.13608 0.015863540711483326
34.14548 0.015883066478264058
34.15488 0.015902601162723743
34.16428 0.01592214473923453
34.17368 0.015941697182202806
34.18308 0.01596125846606894
34.19248 0.01598082856530723
34.20188 0.016000407454426168
34.21128 0.016019995107968078
34.22068 0.01603959150050896
34.23008 0.016059196606659307
34.23948 0.016078810401062755
34.24888 0.016098432858397273
34.25829 0.016118063953374395
34.26769 0.016137703660739112
34.27709 0.016157351955270613
34.28649 0.01617700881178136
34.29589 0.016196674205117677
34.30529 0.016216348110159148
34.31469 0.0162360305018193
34.32409 0.016255721355044658
34.33349 0.01627542064481589
34.34289 0.01629512834614637
34.35229 0.016314844434083296
34.36169 0.016334568883707278
34.37109 0.016354301670131962
34.38049 0.016374042768504293
34.38989 0.01639379215400489
34.39929 0.01641354980184684
34.40869 0.016433315687277093
34.41809 0.01645308978557536
34.42749 0.01647287207205452
34.43689 0.01649266252206065
34.44629 0.016512461110972515
34.45569 0.01653226781420232
34.46509 0.01655208260719479
34.47449 0.016571905465427837
34.48389 0.016591736364412076
34.49329 0.01661157527969128
34.50269 0.01663142218684152
34.51209 0.016651277061471997
34.52149 0.016671139879224698
34.53089 0.016691010615773962
34.54029 0.016710889246827006
34.54969 0.01673077574812393
34.55909 0.016750670095436685
34.56849 0.01677057226457052
34.57789 0.016790482231362914
34.58729 0.016810399971683643
34.59669 0.016830325461435276
34.60609 0.016850258676552397
34.61549 0.016870199593002393
34.62489 0.016890148186784602
34.63429 0.01691010443393079
34.64369 0.01693006831050519
34.65309 0.016950039792603816
34.66249 0.0169700188563555
34.67189 0.016990005477920622
34.68129 0.017009999633491927
34.69069 0.017030001299294262
34.70009 0.017050010451584593
34.70949 0.017070027066651772
34.71889 0.01709005112081657
34.72829 0.01711008259043183
34.73769 0.017130121451882422
34.74709 0.017150167681584855
34.75650 0.01717022125598737
34.76590 0.017190282151570507
34.77530 0.01721035034484597
34.78470 0.017230425812357637
34.79410 0.017250508530680865
34.80350 0.017270598476422754
34.81290 0.017290695626222007
34.82230 0.017310799956748987
34.83170 0.0173309114447053
34.84110 0.017351030066824473
34.85050 0.017371155799871318
34.85990 0.017391288620642164
34.86930 0.017411428505964714
34.87870 0.0174315754326981
34.88810 0.017451729377732584
34.89750 0.01747189031799013
34.90690 0.017492058230423598
34.91630 0.017512233092017396
34.92570 0.0175324148797868
34.93510 0.017552603570778702
34.94450 0.01757279914207073
34.95390 0.017593001570771667
34.96330 0.017613210834021745
34.97270 0.017633426908991633
34.98210 0.017653649772883664
34.99150 0.01767387940293038
35.00090 0.017694115776396093
35.01030 0.017714358870575254
35.01970 0.017734608662793666
35.02910 0.017754865130407714
35.03850 0.017775128250804767
35.04790 0.01779539800140271
35.05730 0.01781567435965045
35.06670 0.017835957303027335
35.07610 0.017856246809043453
35.08550 0.017876542855239638
35.09490 0.017896845419186985
35.10430 0.01791715447848754
35.11370 0.017937470010773598
35.12310 0.017957791993708255
35.13250 0.017978120404984595
35.14190 0.01799845522232649
35.15130 0.018018796423488016
35.16070 0.018039143986253683
35.17010 0.018059497888438417
35.17950 0.018079858107887276
35.18890 0.01810022462247547
35.19830 0.018120597410108682
35.20770 0.01814097644872275
35.21710 0.018161361716283443
35.22650 0.01818175319078683
35.23590 0.018202150850259072
35.24530 0.018222554672756405
35.25471 0.018242964636364815
35.26411 0.018263380719200632
35.27351 0.018283802899409916
35.28291 0.018304231155168785
35.29231 0.018324665464683056
35.30171 0.01834510580618846
35.31111 0.0183655521579509
35.32051 0.018386004498265412
35.32991 0.01840646280545733
35.33931 0.01842692705788148
35.34871 0.018447397233922497
35.35811 0.018467873311994308
35.36751 0.01848835527054108
35.37691 0.018508843088035833
35.38631 0.018529336742981975
35.39571 0.018549836213911732
35.40511 0.018570341479387124
35.41451 0.018590852517999662
35.42391 0.018611369308370058
35.43331 0.0186318918291488
35.44271 0.018652420059015233
35.45211 0.01867295397667859
35.46151 0.018693493560876958
35.47091 0.01871403879037767
35.48031 0.018734589643977787
35.48971 0.01875514610050303
35.49911 0.018775708138808623
35.50851 0.018796275737778652
35.51791 0.018816848876326574
35.52731 0.01883742753339475
35.53671 0.0188580116879544
35.54611 0.018878601319006327
35.55551 0.018899196405579598
35.56491 0.018919796926732867
35.57431 0.01894040286155323
35.58371 0.0189610141891568
35.59311 0.018981630888688525
35.60251 0.019002252939322218
35.61191 0.019022880320260487
35.62131 0.01904351301073462
35.63071 0.01906415099000466
35.64011 0.019084794237359155
35.64951 0.019105442732115705
35.65891 0.019126096453620147
35.66831 0.019146755381246956
35.67771 0.019167419494399464
35.68711 0.01918808877250917
35.69651 0.019208763195036338
35.70591 0.01922944274146937
35.71531 0.019250127391325526
35.72471 0.019270817124150085
35.73411 0.019291511919516936
35.74351 0.019312211757028012
35.75292 0.019332916616313988
35.76232 0.019353626477033408
35.77172 0.019374341318873313
35.78112 0.019395061121548884
35.79052 0.01941578586480324
35.79992 0.01943651552840806
35.80932 0.019457250092162977
35.81872 0.019477989535895548
35.82812 0.019498733839461557
35.83752 0.0195194829827446
35.84692 0.019540236945656694
35.85632 0.019560995708137394
35.86572 0.019581759250154356
35.87512 0.019602527551703136
35.88452 0.019623300592807015
35.89392 0.019644078353517423
35.90332 0.019664860813913138
35.91272 0.01968564795410125
35.92212 0.01970643975421613
35.93152 0.019727236194420007
35.94092 0.019748037254903074
35.95032 0.01976884291588265
35.95972 0.019789653157604125
35.96912 0.019810467960340274
35.97852 0.01983128730439144
35.98792 0.019852111170085483
35.99732 0.019872939537777808
36.00672 0.01989377238785133
36.01612 0.01991460970071632
36.02552 0.019935451456810388
36.03492 0.019956297636598667
36.04432 0.01997714822057365
36.05372 0.01999800318925498
36.06312 0.02001886252318969
36.07252 0.020039726202952107
36.08192 0.020060594209143565
36.09132 0.020081466522392885
36.10072 0.0201023431233559
36.11012 0.02012322399271559
36.11952 0.020144109111182033
36.12892 0.02016499845949236
36.13832 0.020185892018410624
36.14772 0.02020678976872838
36.15712 0.020227691691263466
36.16652 0.020248597766861318
36.17592 0.020269507976393767
36.18532 0.020290422300759912
36.19472 0.020311340720885498
36.20412 0.020332263217723145
36.21352 0.020353189772252422
36.22292 0.02037412036547944
36.23232 0.020395054978437265
36.24172 0.02041599359218542
36.25113 0.02043693618781041
36.26053 0.02045788274642528
36.26993 0.02047883324916936
36.27933 0.02049978767720929
36.28873 0.020520746011737673
36.29813 0.020541708233973763
36.30753 0.020562674325163576
36.31693 0.02058364426657932
36.32633 0.02060461803951973
36.33573 0.020625595625309977
36.34513 0.02064657700530172
36.35453 0.020667562160872753
36.36393 0.0206885510734274
36.37333 0.0207095437243963
36.38273 0.020730540095235988
36.39213 0.020751540167429725
36.40153 0.020772543922486838
36.41093 0.020793551341942593
36.42033 0.02081456240735876
36.42973 0.02083557710032284
36.43913 0.02085659540244891
36.44853 0.020877617295376707
36.45793 0.020898642760772218
36.46733 0.02091967178032733
36.47673 0.020940704335759872
36.48613 0.02096174040881387
36.49553 0.02098277998125904
36.50493 0.021003823034891112
36.51433 0.0210248695515314
36.52373 0.021045919513027412
36.53313 0.021066972901252302
36.54253 0.021088029698105117
36.55193 0.0211090898855104
36.56133 0.02113015344541868
36.57073 0.021151220359805916
36.58013 0.02117229061067406
36.58953 0.021193364180050352
36.59893 0.02121444104998778
36.60833 0.021235521202565093
36.61773 0.021256604619886252
36.62713 0.021277691284080896
36.63653 0.021298781177304296
36.64593 0.021319874281736914
36.65533 0.02134097057958474
36.66473 0.021362070053079416
36.67413 0.021383172684477494
36.68353 0.02140427845606131
36.69293 0.02142538735013818
36.70233 0.021446499349040995
36.71173 0.02146761443512773
36.72113 0.021488732590781677
36.73053 0.021509853798411197
36.73993 0.02153097804045012
36.74933 0.021552105299357097
36.75874 0.02157323555761607
36.76814 0.021594368797736064
36.77754 0.02161550500225115
36.78694 0.02163664415372054
36.79634 0.02165778623472814
36.80574 0.021678931227883152
36.81514 0.02170007911581988
36.82454 0.021721229881196912
36.83394 0.02174238350669833
36.84334 0.02176353997503297
36.85274 0.02178469926893424
36.86214 0.021805861371160692
36.87154 0.021827026264495463
36.88094 0.021848193931746536
36.89034 0.021869364355746577
36.89974 0.021890537519353066
36.90914 0.021911713405447886
36.91854 0.021932891996937962
36.92794 0.02195407327675453
36.93734 0.021975257227853533
36.94674 0.021996443833215484
36.95614 0.0220176330758453
36.96554 0.022038824938772714
36.97494 0.02206001940505173
36.98434 0.022081216457760657
36.99374 0.022102416080002605
37.00314 0.02212361825490483
37.01254 0.022144822965618937
37.02194 0.02216603019532101
37.03134 0.02218723992721146
37.04074 0.022208452144514938
37.05014 0.022229666830480325
37.05954 0.02225088396838064
37.06894 0.022272103541513523
37.07834 0.022293325533200268
37.08774 0.022314549926786678
37.09714 0.022335776705642563
37.10654 0.022357005853161797
37.11594 0.022378237352762505
37.12534 0.022399471187886672
37.13474 0.022420707342000423
37.14414 0.022441945798593696
37.15354 0.02246318654118057
37.16294 0.022484429553299212
37.17234 0.02250567481851126
37.18174 0.022526922320402508
37.19114 0.022548172042582762
37.20054 0.022569423968685335
37.20994 0.02259067808236759
37.21934 0.022611934367310595
37.22874 0.02263319280721901
37.23814 0.022654453385821477
37.24754 0.0226757160868703
37.25695 0.02269698089414113
37.26635 0.022718247791433797
37.27575 0.02273951676257131
37.28515 0.022760787791400446
37.29455 0.022782060861791555
37.30395 0.022803335957638574
37.31335 0.02282461306285864
37.32275 0.022845892161392954
37.33215 0.022867173237205662
37.34155 0.022888456274284468
37.35095 0.022909741256640692
37.36035 0.022931028168308793
37.36975 0.022952316993346746
37.37915 0.022973607715835755
37.38855 0.022994900319880274
37.39795 0.0230161947896082
37.40735 0.023037491109170624
37.41675 0.023058789262741845
37.42615 0.02308008923451935
37.43555 0.023101391008723642
37.44495 0.023122694569598787
37.45435 0.02314399990141151
37.46375 0.023165306988451893
37.47315 0.02318661581503306
37.48255 0.02320792636549115
37.49195 0.023229238624185255
37.50135 0.023250552575497498
37.51075 0.02327186820383299
37.52015 0.023293185493619983
37.52955 0.023314504429309078
37.53895 0.0233358249953743
37.54835 0.023357147176312324
37.55775 0.023378470956642677
37.56715 0.023399796320907815
37.57655 0.02342112325367268
37.58595 0.023442451739525253
37.59535 0.023463781763076137
37.60475 0.02348511330895862
37.61415 0.02350644636182879
37.62355 0.02352778090636532
37.63295 0.023549116927269402
37.64235 0.023570454409264877
37.65175 0.02359179333709847
37.66115 0.023613133695538947
37.67055 0.023634475469377917
37.67995 0.023655818643429527
37.68935 0.023677163202530365
37.69875 0.02369850913153929
37.70815 0.023719856415337654
37.71755 0.023741205038829472
37.72695 0.02376255498694075
37.73635 0.023783906244620154
37.74575 0.02380525879683845
37.75516 0.023826612628588904
37.76456 0.023847967724886822
37.77396 0.02386932407077001
37.78336 0.0238906816512983
37.79276 0.023912040451553963
37.80216 0.02393340045664111
37.81156 0.02395476165168624
37.82096 0.023976124021837863
37.83036 0.023997487552266755
37.83976 0.02401885222816556
37.84916 0.024040218034749067
37.85856 0.024061584957254165
37.86796 0.024082952980939615
37.87736 0.024104322091086098
37.88676 0.02412569227299648
37.89616 0.024147063511995324
37.90556 0.024168435793429217
37.91496 0.024189809102666743
37.92436 0.02421118342509788
37.93376 0.024232558746134905
37.94316 0.024253935051211765
37.95256 0.024275312325784105
37.96196 0.02429669055532937
37.97136 0.024318069725346683
37.98076 0.02433944982135687
37.99016 0.024360830828902585
37.99956 0.02438221273354798
38.00896 0.024403595520878816
38.01836 0.024424979176502607
38.02776 0.02444636368604833
38.03716 0.024467749035166627
38.04656 0.02448913520952948
38.05596 0.024510522194830492
38.06536 0.024531909976784803
38.07476 0.024553298541128924
38.08416 0.024574687873620812
38.09356 0.024596077960039917
38.10296 0.024617468786186897
38.11236 0.02463886033788394
38.12176 0.024660252600974628
38.13116 0.024681645561323493
38.14056 0.024703039204816857
38.14996 0.024724433517361828
38.15936 0.02474582848488701
38.16876 0.024767224093342304
38.17816 0.024788620328698656
38.18756 0.02481001717694808
38.19696 0.024831414624104025
38.20636 0.024852812656200738
38.21576 0.024874211259293885
38.22516 0.024895610419459806
38.23456 0.024917010122796214
38.24396 0.02493841035542192
38.25337 0.024959811103476285
38.26277 0.024981212353120202
38.27217 0.025002614090534902
38.28157 0.02502401630192324
38.29097 0.025045418973508277
38.30037 0.02506682209153457
38.30977 0.025088225642267137
38.31917 0.02510962961199187
38.32857 0.02513103398701563
38.33797 0.02515243875366589
38.34737 0.025173843898290985
38.35677 0.025195249407260187
38.36617 0.025216655266963033
38.37557 0.025238061463810045
38.38497 0.025259467984232408
38.39437 0.02528087481468181
38.40377 0.02530228194163071
38.41317 0.025323689351572063
38.42257 0.02534509703101945
38.43197 0.025366504966506977
38.44137 0.025387913144589314
38.45077 0.025409321551841568
38.46017 0.025430730174859327
38.46957 0.0254521390002587
38.47897 0.025473548014676228
38.48837 0.025494957204768888
38.49777 0.025516366557213916
38.50717 0.02553777605870892
38.51657 0.025559185695972
38.52597 0.025580595455741494
38.53537 0.025602005324775884
38.54477 0.02562341528985418
38.55417 0.0256448253377755
38.56357 0.02566623545535927
38.57297 0.025687645629444904
38.58237 0.025709055846892186
38.59177 0.025730466094581184
38.60117 0.025751876359411622
38.61057 0.02577328662830392
38.61997 0.025794696888198104
38.62937 0.025816107126054467
38.63877 0.025837517328853442
38.64817 0.025858927483595306
38.65757 0.025880337577300384
38.66697 0.025901747597009018
38.67637 0.025923157529781343
38.68577 0.025944567362697724
38.69517 0.025965977082858076
38.70457 0.025987386677382415
38.71397 0.02600879613341062
38.72337 0.026030205438102253
38.73277 0.026051614578636823
38.74217 0.02607302354221353
38.75158 0.026094432316051488
38.76098 0.02611584088738934
38.77038 0.02613724924348568
38.77978 0.026158657371618505
38.78918 0.02618006525908599
38.79858 0.026201472893205263
38.80798 0.026222880261313763
38.81738 0.02624428735076811
38.82678 0.026265694148944804
38.83618 0.02628710064323936
38.84558 0.026308506821067626
38.85498 0.026329912669864366
38.86438 0.026351318177083947
38.87378 0.026372723330200607
38.88318 0.026394128116707414
38.89258 0.026415532524117342
38.90198 0.026436936539962454
38.91138 0.02645834015179453
38.92078 0.026479743347184424
38.93018 0.026501146113722385
38.93958 0.026522548439018186
38.94898 0.026543950310700722
38.95838 0.026565351716417992
38.96778 0.026586752643837697
38.97718 0.02660815308064632
38.98658 0.026629553014549782
38.99598 0.02665095243327314
39.00538 0.026672351324560684
39.01478 0.026693749676175733
39.02418 0.026715147475900754
39.03358 0.02673654471153734
39.04298 0.026757941370906167
39.05238 0.026779337441846837
39.06178 0.02680073291221829
39.07118 0.02682212776989802
39.08058 0.026843522002783057
39.08998 0.02686491559878887
39.09938 0.02688630854585009
39.10878 0.026907700831920518
39.11818 0.026929092444972526
39.12758 0.02695048337299725
39.13698 0.026971873604005263
39.14638 0.02699326312602519
39.15578 0.02701465192710518
39.16518 0.027036039995311813
39.17458 0.027057427318730405
39.18398 0.027078813885465236
39.19338 0.027100199683639057
39.20278 0.027121584701393617
39.21218 0.027142968926889045
39.22158 0.027164352348304315
39.23098 0.027185734953837134
39.24038 0.027207116731703465
39.24978 0.0272284976701383
39.25919 0.027249877757394885
39.26859 0.027271256981745234
39.27799 0.02729263533147976
39.28739 0.02731401279490737
39.29679 0.02733538936035559
39.30619 0.027356765016170292
39.31559 0.02737813975071596
39.32499 0.027399513552375267
